Reservoir_ID,Date_Time,Avg_Rain
05,2021-01-07 12:00:00,1.00
05,2021-01-07 13:00:00,1.00
05,2021-01-07 14:00:00,1.00
05,2021-01-07 17:00:00,1.00
05,2021-01-08 03:00:00,1.00
05,2021-01-08 04:00:00,1.00
05,2021-01-08 05:00:00,1.00
05,2021-01-08 06:00:00,1.00
05,2021-01-08 07:00:00,1.00
05,2021-01-08 08:00:00,1.00
05,2021-01-08 09:00:00,1.00
05,2021-01-08 10:00:00,1.00
05,2021-01-08 11:00:00,1.00
05,2021-01-08 12:00:00,1.00
05,2021-01-08 13:00:00,1.00
05,2021-01-08 14:00:00,1.00
05,2021-01-08 17:00:00,1.00
05,2021-01-08 18:00:00,1.00
05,2021-01-08 19:00:00,1.00
05,2021-01-08 20:00:00,1.00
05,2021-01-09 11:00:00,3.00
05,2021-01-09 12:00:00,1.00
05,2021-01-09 13:00:00,2.00
05,2021-01-09 14:00:00,2.00
05,2021-01-09 15:00:00,1.00
05,2021-01-09 16:00:00,1.00
05,2021-01-09 17:00:00,1.00
05,2021-01-09 20:00:00,1.00
05,2021-01-10 12:00:00,1.00
05,2021-01-10 13:00:00,1.00
05,2021-01-10 14:00:00,1.00
05,2021-01-10 15:00:00,1.00
05,2021-01-10 17:00:00,1.00
05,2021-01-10 18:00:00,1.00
05,2021-01-11 03:00:00,1.00
05,2021-01-11 04:00:00,1.00
05,2021-01-11 05:00:00,1.00
05,2021-01-11 08:00:00,1.00
05,2021-01-11 10:00:00,1.00
05,2021-01-11 11:00:00,1.00
05,2021-01-11 12:00:00,1.00
05,2021-01-11 14:00:00,1.00
05,2021-01-11 15:00:00,1.00
05,2021-01-11 16:00:00,1.00
05,2021-01-11 17:00:00,1.00
05,2021-01-11 18:00:00,1.00
05,2021-01-11 19:00:00,1.00
05,2021-01-11 20:00:00,1.00
05,2021-01-11 21:00:00,1.00
05,2021-01-11 22:00:00,1.00
05,2021-01-11 23:00:00,1.00
05,2021-01-12 00:00:00,1.50
05,2021-01-12 01:00:00,1.20
05,2021-01-12 02:00:00,1.33
05,2021-01-12 03:00:00,1.00
05,2021-01-12 04:00:00,1.67
05,2021-01-12 05:00:00,1.00
05,2021-01-12 08:00:00,1.00
05,2021-01-12 09:00:00,1.00
05,2021-01-12 12:00:00,2.00
05,2021-01-12 13:00:00,2.00
05,2021-01-12 14:00:00,2.33
05,2021-01-12 15:00:00,1.33
05,2021-01-12 16:00:00,1.00
05,2021-01-13 11:00:00,1.00
